sample_id	chrom	start	end	cn_a	cn_b	was_cn_updated	is_ai	is_msai	msai_mirrored_vs_ref	is_reference	ai_pvalue	effect_size	diptest_pvalue
CRUK0063_TH_LU09	3	137783412	138023588	2	0	FALSE	NA	FALSE	FALSE	FALSE	Inf	NA	17280
CRUK0063_TH_LU09	3	138023589	140998198	2.95514776099295	2.40319279437543	TRUE	FALSE	FALSE	FALSE	FALSE	445.48472576483	0.81409510872922	7431.03878925395
CRUK0063_TH_LU09	3	140998199	148868583	3.0095908147113	2.29073330900091	TRUE	FALSE	FALSE	FALSE	FALSE	101.795589334721	0.827620279726208	12486.1776716277
CRUK0063_TH_LU09	3	148868584	153220286	2.80629653828215	2.22242450426325	TRUE	FALSE	FALSE	FALSE	FALSE	100.591730140138	0.808132775305591	17060.1046993782
CRUK0063_TH_LU09	3	153220287	157155419	3.73351185725104	2.21385159004924	TRUE	FALSE	FALSE	FALSE	FALSE	39.8753819224825	0.777425179204026	8574.75750396793
CRUK0063_TH_LU09	3	157155420	160132169	1.61575639618036	2.92129228159526	TRUE	FALSE	FALSE	FALSE	FALSE	954.447904248143	-1.4740713012895	2105.40566761139
CRUK0063_TH_LU09	3	160132170	161221705	3.37913580132328	2.58640424378551	TRUE	FALSE	FALSE	FALSE	FALSE	1167.90090521061	1.52841960441929	16516.6023840308
CRUK0063_TH_LU09	3	163889148	176763821	3.3019420043916	1.77767554678725	TRUE	TRUE	FALSE	FALSE	FALSE	0.00408320281696996	1.8765959333548	13946.1523937721
CRUK0063_TH_LU09	3	176763822	183028558	3.11578253018155	1.94071757339881	TRUE	FALSE	FALSE	FALSE	FALSE	26.9191922498912	1.55705575410914	14044.5098742453
CRUK0063_TH_LU09	3	183028559	183211986	3	2	FALSE	NA	FALSE	FALSE	FALSE	Inf	NA	17280
CRUK0063_TH_LU09	3	183211987	183212067	3	2	FALSE	NA	FALSE	FALSE	FALSE	Inf	0	17280
CRUK0063_TH_LU09	3	183212068	183472161	3	2	FALSE	NA	FALSE	FALSE	FALSE	Inf	0	17280
CRUK0063_TH_LU09	3	183472162	183521761	3	2	FALSE	NA	FALSE	FALSE	FALSE	Inf	0	17280
CRUK0063_TH_LU09	3	183521762	183639008	3	2	FALSE	NA	FALSE	FALSE	FALSE	Inf	0	17280
CRUK0063_TH_LU09	3	183639009	185212871	3.13244376406368	2.15435586047617	TRUE	FALSE	FALSE	FALSE	FALSE	56.6005861348966	1.22111709767032	17162.184260208
CRUK0063_TH_LU09	3	185212872	188124191	2.90765861135897	1.8937270154181	TRUE	FALSE	FALSE	FALSE	FALSE	0.762457498850159	1.77525148898904	7680.90244490756
CRUK0063_TH_LU09	3	188124192	189349386	2.85371768831221	2.19143378884659	TRUE	FALSE	FALSE	FALSE	FALSE	9336.23495321622	NA	17280
CRUK0063_TH_LU09	3	189349387	194062079	5.46822836051503	2.12234304545087	TRUE	FALSE	FALSE	FALSE	FALSE	0.726931707710748	1.35829436473957	17108.6898384145
CRUK0063_TH_LU09	3	194062080	194081634	4.21723512154972	2.61877867224385	TRUE	FALSE	FALSE	FALSE	FALSE	2829.32964272895	NA	10654.8229069659
CRUK0063_TH_LU09	3	194081635	195478188	3.5966884883331	0.405036949210985	TRUE	FALSE	FALSE	FALSE	FALSE	74.4829948719657	1.76568700091893	8871.10621835907
CRUK0063_TH_LU09	3	195478189	195505416	4.87575637407098	2.02865514096186	TRUE	FALSE	FALSE	FALSE	FALSE	525.015163755259	4.06540541906381	1727.89511531907
CRUK0063_TH_LU09	3	195505417	195619253	3.39162888391102	0.791515387247794	TRUE	FALSE	FALSE	FALSE	FALSE	280.455239369319	1.40272395737632	15528.1050272252
CRUK0063_TH_LU09	3	195619254	196199271	4	2	FALSE	NA	FALSE	FALSE	FALSE	Inf	0	17280
CRUK0063_TH_LU09	3	196199272	197765456	4.14366428094989	0.97188475185055	TRUE	FALSE	FALSE	FALSE	FALSE	0.466322408972536	2.16043105723939	4687.11372734306
CRUK0063_TH_LU09	4	60138	438029	1	0	FALSE	NA	FALSE	FALSE	FALSE	Inf	NA	7688.61892699778
CRUK0063_TH_LU09	4	438030	1619784	2.21186966323722	0.255160340796206	TRUE	FALSE	FALSE	FALSE	FALSE	0.598907634305133	2.01376976370706	13298.3655650055
CRUK0063_TH_LU09	4	1619785	3517844	2.2096138095828	0.323472212759498	TRUE	TRUE	TRUE	FALSE	FALSE	3.53460307718385e-14	2.93152239960711	661.45253759231
CRUK0063_TH_LU09	4	3517845	3526553	2	0	FALSE	NA	FALSE	FALSE	FALSE	Inf	0	17280
CRUK0063_TH_LU09	4	3526554	3534107	2	0	FALSE	NA	FALSE	FALSE	FALSE	Inf	0	17280
CRUK0063_TH_LU09	4	3534108	3591068	2	0	FALSE	NA	FALSE	FALSE	FALSE	Inf	NA	16917.1903732862
CRUK0063_TH_LU09	4	3591069	3769347	2	0	FALSE	NA	FALSE	FALSE	FALSE	Inf	0	17280
CRUK0063_TH_LU09	4	3769348	4463499	2.06740067813853	0.0588356412648914	TRUE	FALSE	FALSE	FALSE	FALSE	185.473430259792	5.28748777273483	3464.31276710956
CRUK0063_TH_LU09	4	4463500	5733401	2.21468668316226	0.561322644473149	TRUE	FALSE	FALSE	FALSE	FALSE	245.618591657738	2.36264038921933	13858.6690626058
CRUK0063_TH_LU09	4	5733402	6325363	2.8163958901145	0.885439054884664	TRUE	FALSE	FALSE	FALSE	FALSE	14.4327803947983	3.69670409649919	16554.5655556192
CRUK0063_TH_LU09	4	6325364	6862963	3.31514293283711	0.14363482695499	TRUE	FALSE	FALSE	FALSE	FALSE	13.1380849648387	1.5262090672233	3314.49966545097
CRUK0063_TH_LU09	4	6862964	6925544	3	0	FALSE	NA	FALSE	FALSE	FALSE	Inf	0	17280
CRUK0063_TH_LU09	4	6925545	8229005	2.63962108730277	0.692783357612642	TRUE	TRUE	TRUE	FALSE	FALSE	0.0038322967623994	2.92348286553799	263.286164702889
CRUK0063_TH_LU09	4	8229006	8229633	3	0	FALSE	NA	FALSE	FALSE	FALSE	Inf	0	17280
CRUK0063_TH_LU09	4	8229634	10509466	3.21465509114648	0.810242556851218	TRUE	TRUE	TRUE	FALSE	FALSE	0.0322555650521287	3.28818670622523	2818.48560442101
CRUK0063_TH_LU09	4	10509467	38019979	2.0583870091479	0.130731455379849	TRUE	TRUE	TRUE	FALSE	FALSE	5.75054567950936e-13	2.03631585236208	5554.3736101888
CRUK0063_TH_LU09	4	38019980	40154594	1.9413783633683	0	TRUE	FALSE	FALSE	FALSE	FALSE	0.0580281712041168	2.47937148414576	10223.3758712451
CRUK0063_TH_LU09	4	40154595	40504280	2.40697832125325	2.2221575974213	TRUE	FALSE	FALSE	FALSE	FALSE	17280	0.243095769439823	16657.92
CRUK0063_TH_LU09	4	40504281	47455086	2.2178576799759	0	TRUE	TRUE	FALSE	FALSE	FALSE	0.0090850927805924	3.33110650270122	12387.4646416728
CRUK0063_TH_LU09	4	47455087	53494067	1.74398293312152	0.208454599596158	TRUE	FALSE	FALSE	FALSE	FALSE	1.03784978846889	2.17504969399563	9599.0518491457
CRUK0063_TH_LU09	4	53494068	71467402	2.21859554065816	1.07699652291648	TRUE	TRUE	FALSE	FALSE	FALSE	6.61784405989832e-07	1.41851631998187	11960.3218565803
CRUK0063_TH_LU09	4	71467403	71509671	2	1	FALSE	NA	FALSE	FALSE	FALSE	Inf	0	17280
CRUK0063_TH_LU09	4	71509672	71639349	2	1	FALSE	NA	FALSE	FALSE	FALSE	Inf	0	17280
CRUK0063_TH_LU09	4	71639350	71650673	2	1	FALSE	NA	FALSE	FALSE	FALSE	Inf	0	17280
CRUK0063_TH_LU09	4	71650674	78652801	2.09021997264326	1.137415536685	TRUE	FALSE	FALSE	FALSE	FALSE	0.125536122213455	1.21314558998171	9481.86968509914
CRUK0063_TH_LU09	4	78652802	83765427	1.97525921276288	1.27160531586676	TRUE	FALSE	FALSE	FALSE	FALSE	7.62290460546663	1.18697439461836	15136.2022068448
CRUK0063_TH_LU09	4	83765428	91645207	2.09569588220281	1.01249415074771	TRUE	TRUE	FALSE	FALSE	FALSE	8.06523414902905e-05	1.58077589610734	5923.96939745907
CRUK0063_TH_LU09	4	91645208	95186015	1.96348168067172	1.19723471232337	TRUE	FALSE	FALSE	FALSE	FALSE	3243.15830937709	1.27315051735648	12922.4828591249
CRUK0063_TH_LU09	4	95186016	99428922	2.30399990161456	1.29431145425106	TRUE	FALSE	FALSE	FALSE	FALSE	3243.15830937709	1.40475760650178	16611.6144289832
CRUK0063_TH_LU09	4	99428923	99952696	2	1	FALSE	NA	FALSE	FALSE	FALSE	Inf	NA	13133.4817550188
CRUK0063_TH_LU09	4	99952697	100048390	2.64129537207098	1.33251820878747	TRUE	FALSE	FALSE	FALSE	FALSE	391.469657703944	2.38902368796675	10100.2112911343
CRUK0063_TH_LU09	4	100048391	100461700	2.68283120656529	1.02077439288654	TRUE	FALSE	FALSE	FALSE	FALSE	148.876844293218	0.82114597267225	16814.2858151482
CRUK0063_TH_LU09	4	100461701	103556114	1.48455922024753	1.12902827567424	TRUE	FALSE	FALSE	FALSE	FALSE	2573.24555252907	0.444524692777046	12553.2892440735
CRUK0063_TH_LU09	4	103556115	106111457	1.41284409855225	0.708016315822113	TRUE	FALSE	FALSE	FALSE	FALSE	1897.6793843273	1.01080435249479	17041.3283765472
CRUK0063_TH_LU09	4	106111458	144498882	1.78215273013971	1.18175714811777	TRUE	TRUE	FALSE	FALSE	FALSE	0.0008541242533441	0.658770007686654	7634.48998254505
CRUK0063_TH_LU09	4	144498883	158262647	1.3254327948947	2.08817537055096	TRUE	TRUE	TRUE	TRUE	FALSE	0.00109851711926031	-0.853496408434966	8320.14330326632
CRUK0063_TH_LU09	4	158262648	160279248	1.18210636519894	1.0653509349823	TRUE	FALSE	FALSE	FALSE	FALSE	17280	NA	17280
CRUK0063_TH_LU09	4	162306935	164416050	2	1	FALSE	NA	FALSE	FALSE	FALSE	Inf	NA	4965.62450171254
CRUK0063_TH_LU09	4	164416051	173873235	1.8294450650342	1.5997719365934	TRUE	FALSE	FALSE	FALSE	FALSE	8742.04994690676	0.278813418116686	11525.0133437925
CRUK0063_TH_LU09	4	173873236	186298255	2.016678872487	1.11169865649978	TRUE	FALSE	FALSE	FALSE	FALSE	0.574408426324319	1.20442503493023	17145.6768551982
CRUK0063_TH_LU09	4	186298256	186366100	2	1	FALSE	NA	FALSE	FALSE	FALSE	Inf	0	17280
CRUK0063_TH_LU09	4	186366101	187630098	2.6768739575243	1.46263310928633	TRUE	FALSE	FALSE	FALSE	FALSE	6.97191942025904	0.922688923237132	14578.3375348602
CRUK0063_TH_LU09	4	187630099	189068385	2.88345935890462	0.784845816289279	TRUE	FALSE	FALSE	FALSE	FALSE	2308.85687585173	1.48923170363098	8708.33637472255
CRUK0063_TH_LU09	4	189068386	190396079	2	1	FALSE	NA	FALSE	FALSE	FALSE	Inf	0	17280
CRUK0063_TH_LU09	4	190396080	190396329	2	1	FALSE	NA	FALSE	FALSE	FALSE	Inf	0	17280
CRUK0063_TH_LU09	4	190396330	190903938	2	1	FALSE	NA	FALSE	FALSE	FALSE	Inf	NA	14625.6846743046
CRUK0063_TH_LU09	5	163205	666045	3.71493041837991	0.959061547998286	TRUE	TRUE	FALSE	FALSE	FALSE	0.0485844592370371	3.74031091674411	2294.72858625887
CRUK0063_TH_LU09	5	666046	889656	2.63401701140909	0	TRUE	FALSE	FALSE	FALSE	FALSE	2403.41869025304	1.08474448003307	9893.9571353443
CRUK0063_TH_LU09	5	889657	1880884	3.99597392973571	1.68942148298881	TRUE	TRUE	TRUE	FALSE	FALSE	1.4976667142427e-06	3.79394356962065	5694.69593534645
CRUK0063_TH_LU09	5	1880885	5146169	3.6368740473908	1.51105091980559	TRUE	FALSE	FALSE	FALSE	FALSE	9336.23495321622	NA	12299.381568813
CRUK0063_TH_LU09	5	5146170	16508674	3.83772044115091	0.869226445457296	TRUE	TRUE	FALSE	FALSE	FALSE	1.38057710982111e-16	4.03721332380656	2.1885426816295
CRUK0063_TH_LU09	5	16508675	25190672	3.73748337773645	0.89941644222767	TRUE	FALSE	FALSE	FALSE	FALSE	4.27894717008033	4.60513121095542	317.111854867353
CRUK0063_TH_LU09	5	25190673	26886199	4.3931273824292	0.32776885410294	TRUE	FALSE	FALSE	FALSE	FALSE	17280	NA	17280
CRUK0063_TH_LU09	5	26886200	31409251	3.26505643879982	1.36073394500058	TRUE	FALSE	FALSE	FALSE	FALSE	895.621142325479	3.52408824872739	7030.77970770132
CRUK0063_TH_LU09	5	31409252	35988626	2.61903800921709	0.927178139701276	TRUE	TRUE	FALSE	FALSE	FALSE	0.000112410664196989	2.71407390269176	16523.9876204864
CRUK0063_TH_LU09	5	35988627	41510662	2.65193830884039	0.996929157880723	TRUE	TRUE	FALSE	FALSE	FALSE	0.00020256608965881	2.47825104956421	17158.3686880271
CRUK0063_TH_LU09	5	41510663	43535749	2.92529677897301	1.13050115543204	TRUE	FALSE	FALSE	FALSE	FALSE	1038.57648662361	1.24968308532733	10152.0449122158
CRUK0063_TH_LU09	5	43535750	45696250	2	2	FALSE	NA	FALSE	FALSE	FALSE	Inf	NA	17280
CRUK0063_TH_LU09	5	49695048	52856502	2.08655157517869	0	TRUE	FALSE	FALSE	FALSE	FALSE	127.659387167453	3.18980510310969	14651.7725874897
CRUK0063_TH_LU09	5	52856503	54579267	2.33821498211628	0	TRUE	FALSE	FALSE	FALSE	FALSE	46.5568476934334	4.49412898057257	9953.00115550043
CRUK0063_TH_LU09	5	54579268	54591228	2	0	FALSE	NA	FALSE	FALSE	FALSE	Inf	0	17280
CRUK0063_TH_LU09	5	54591229	76715556	2.19587668249744	0.0523053923568277	TRUE	TRUE	FALSE	FALSE	FALSE	2.62338383592598e-20	3.06378704012986	1588.54134188679
CRUK0063_TH_LU09	5	76715557	76787918	2	0	FALSE	NA	FALSE	FALSE	FALSE	Inf	0	17280
CRUK0063_TH_LU09	5	76787919	88045029	1.82461531631043	0	TRUE	TRUE	FALSE	FALSE	FALSE	2.28805030240179e-08	3.44091309756918	355.779415574959
CRUK0063_TH_LU09	5	88045030	90107107	2.5039184675296	0.583851350064367	TRUE	FALSE	FALSE	FALSE	FALSE	27.7978324034693	3.21967672855502	13143.221171966
CRUK0063_TH_LU09	5	90107108	96121596	1.97679885274531	0	TRUE	FALSE	FALSE	FALSE	FALSE	0.660915529969512	2.49492041228025	15205.0670086744
CRUK0063_TH_LU09	5	96121597	96130769	2	0	FALSE	NA	FALSE	FALSE	FALSE	Inf	NA	17280
CRUK0063_TH_LU09	5	96130770	96139060	2	0	FALSE	NA	FALSE	FALSE	FALSE	Inf	0	17280
CRUK0063_TH_LU09	5	96139061	96239153	2	0	FALSE	NA	FALSE	FALSE	FALSE	Inf	NA	17280
CRUK0063_TH_LU09	5	96239154	96249083	2	0	FALSE	NA	FALSE	FALSE	FALSE	Inf	0	17280
CRUK0063_TH_LU09	5	96249084	140083688	2.16960683608752	0.0902412540544052	TRUE	TRUE	FALSE	FALSE	FALSE	3.71713894243359e-28	2.48791751025552	1261.2391477106
CRUK0063_TH_LU09	5	140083689	140615589	2.09732031487074	0	TRUE	FALSE	FALSE	FALSE	FALSE	342.135231791147	2.14190219485603	4994.28850825093
CRUK0063_TH_LU09	5	140615590	145439495	1.86271375665637	0	TRUE	FALSE	FALSE	FALSE	FALSE	0.814120788127589	4.23848425559066	1499.92964468438
CRUK0063_TH_LU09	5	145439496	145538904	1.64061332695325	0	TRUE	FALSE	FALSE	FALSE	FALSE	508.700050525336	7.00294428869483	15905.7825122049
CRUK0063_TH_LU09	5	145538905	147477645	2.63597358663965	0.267359321658602	TRUE	FALSE	FALSE	FALSE	FALSE	3.3131705422147	3.8744350701329	15033.0076302717
CRUK0063_TH_LU09	5	147477646	147486773	2	0	FALSE	NA	FALSE	FALSE	FALSE	Inf	NA	6264.13805842579
CRUK0063_TH_LU09	5	147486774	148408116	2.05850771424266	0.511373930361944	TRUE	FALSE	FALSE	FALSE	FALSE	79.8153796743809	2.10622368936775	12363.4555017904
CRUK0063_TH_LU09	5	148408117	150518435	2.3089102542134	0.0469115195567872	TRUE	TRUE	FALSE	FALSE	FALSE	1.1994049511336e-05	2.94223389744857	29.9065768828782
CRUK0063_TH_LU09	5	150518436	150848902	2.17519243143294	0.133258611992539	TRUE	FALSE	FALSE	FALSE	FALSE	34.4231599508096	5.27971437467728	11523.5422479556
CRUK0063_TH_LU09	5	150848903	156074514	2.39258804654417	0.0298826038782951	TRUE	TRUE	FALSE	FALSE	FALSE	2.04660676915397e-05	4.10959591888874	1666.5739959154
CRUK0063_TH_LU09	5	156074515	156346463	2	0	FALSE	NA	FALSE	FALSE	FALSE	Inf	0	17280
CRUK0063_TH_LU09	5	156346464	156531864	2	0	FALSE	NA	FALSE	FALSE	FALSE	Inf	NA	14409.3716530185
CRUK0063_TH_LU09	5	156531865	156729753	2.5165321166226	0	TRUE	FALSE	FALSE	FALSE	FALSE	9336.23495321622	NA	17280
CRUK0063_TH_LU09	5	156729754	162943666	2.54277654871794	0	TRUE	TRUE	FALSE	FALSE	FALSE	0.0127439180581377	3.24084371477891	7551.46989551414
CRUK0063_TH_LU09	5	162943667	167419891	2.15517674842608	0.252113508845034	TRUE	FALSE	FALSE	FALSE	FALSE	6412.49342535221	NA	13512.96
CRUK0063_TH_LU09	5	167419892	170345718	2.3661861066247	0.388945805636609	TRUE	TRUE	FALSE	FALSE	FALSE	0.000905765850672287	3.11454860328337	10055.1467238233
CRUK0063_TH_LU09	5	170345719	172350912	2.13864887597853	0.410519285832693	TRUE	FALSE	FALSE	FALSE	FALSE	8.48238298284012	2.41755580199874	774.982724303381
CRUK0063_TH_LU09	5	172350913	176024166	1.82038754546489	0	TRUE	FALSE	FALSE	FALSE	FALSE	78.2894708870858	2.49574910347617	2765.17547050181
CRUK0063_TH_LU09	5	176024167	176026697	2	0	FALSE	NA	FALSE	FALSE	FALSE	Inf	0	17280
CRUK0063_TH_LU09	5	176026698	177419856	2.30138876068394	0.151417127337493	TRUE	TRUE	FALSE	FALSE	FALSE	0.00833299574508895	5.37055926441292	0.414808711531975
CRUK0063_TH_LU09	5	177419857	178771134	2.02562081679167	0	TRUE	FALSE	FALSE	FALSE	FALSE	0.32197419062972	1.72015748139415	17025.4171942745
CRUK0063_TH_LU09	5	178771135	180687830	2.31994076245423	0.164574000043535	TRUE	TRUE	FALSE	FALSE	FALSE	2.18567906687407e-06	3.17075117243542	325.815484397564
CRUK0063_TH_LU09	6	203397	3255290	1.00108602521869	1.03306849104016	TRUE	FALSE	FALSE	FALSE	FALSE	6335.1448305044	-0.0351877999643801	16551.199338073
CRUK0063_TH_LU09	6	3255291	4715882	4.682428090377	0	TRUE	FALSE	FALSE	FALSE	FALSE	4152.84574261952	0.912642051299088	795.738799273679
CRUK0063_TH_LU09	6	4715883	4716205	1	1	FALSE	NA	FALSE	FALSE	FALSE	Inf	NA	1154.92162232029
CRUK0063_TH_LU09	6	4716206	4735070	1	1	FALSE	NA	FALSE	FALSE	FALSE	Inf	0	17280
CRUK0063_TH_LU09	6	4735071	5109757	0.807292820600671	1.72016203946735	TRUE	FALSE	FALSE	FALSE	FALSE	3290.63495890506	-0.751244971245274	6244.54880997882
CRUK0063_TH_LU09	6	5109758	25619829	1.12182521078441	0.87160027164339	TRUE	FALSE	FALSE	FALSE	FALSE	5530.92394455305	0.259889199802473	14085.6360421437
CRUK0063_TH_LU09	6	25619830	29695808	0.850570392270068	0.627224567335721	TRUE	FALSE	FALSE	FALSE	FALSE	12717.7123946636	0.257704176603605	17146.0999964256
CRUK0063_TH_LU09	6	29695809	29976969	1	1	FALSE	NA	FALSE	FALSE	FALSE	Inf	0	17280
CRUK0063_TH_LU09	6	29976970	31134888	1	1	FALSE	NA	FALSE	FALSE	FALSE	Inf	0	17280
CRUK0063_TH_LU09	6	31134889	31170527	1	1	FALSE	NA	FALSE	FALSE	FALSE	Inf	0	17280
CRUK0063_TH_LU09	6	31170528	31477780	1	1	FALSE	NA	FALSE	FALSE	FALSE	Inf	0	17280
CRUK0063_TH_LU09	6	31477781	31508836	1	1	FALSE	NA	FALSE	FALSE	FALSE	Inf	0	17280
CRUK0063_TH_LU09	6	31508837	31509431	1	1	FALSE	NA	FALSE	FALSE	FALSE	Inf	0	17280
CRUK0063_TH_LU09	6	31509432	31605278	1	1	FALSE	NA	FALSE	FALSE	FALSE	Inf	0	17280
CRUK0063_TH_LU09	6	31605279	31607163	1	1	FALSE	NA	FALSE	FALSE	FALSE	Inf	0	17280
CRUK0063_TH_LU09	6	31607164	32261952	1	1	FALSE	NA	FALSE	FALSE	FALSE	Inf	0	17280
CRUK0063_TH_LU09	6	32261953	32362540	1	1	FALSE	NA	FALSE	FALSE	FALSE	Inf	0	17280
CRUK0063_TH_LU09	6	32362541	32369562	1	1	FALSE	NA	FALSE	FALSE	FALSE	Inf	0	17280
CRUK0063_TH_LU09	6	32369563	32372790	1	1	FALSE	NA	FALSE	FALSE	FALSE	Inf	0	17280
CRUK0063_TH_LU09	6	32372791	33589447	0.702336799090659	0.813901248019916	TRUE	FALSE	FALSE	FALSE	FALSE	13354.5022735873	-0.193332015423397	8090.73938837009
CRUK0063_TH_LU09	6	33589448	38455461	1.18297528021043	0.877481285311213	TRUE	FALSE	FALSE	FALSE	FALSE	999.998644784122	0.447591139276669	13255.2111757347
CRUK0063_TH_LU09	6	38455462	44329579	1.20565423510824	1.16597793066074	TRUE	FALSE	FALSE	FALSE	FALSE	3191.86845634358	0.0655000754900214	17117.369749802
CRUK0063_TH_LU09	6	44329580	47649383	0.677428242547166	1.31608395589191	TRUE	FALSE	FALSE	FALSE	FALSE	260.222776280641	-1.12129700110091	10922.5105264045
CRUK0063_TH_LU09	6	47649384	49814168	1.18973479232529	1.00366297723061	TRUE	FALSE	FALSE	FALSE	FALSE	13211.2933246118	0.267722170054553	12652.8729418038
CRUK0063_TH_LU09	6	49814169	53778865	1.21645246139439	1.36183309372884	TRUE	FALSE	FALSE	FALSE	FALSE	3421.81661791338	-0.256580118571672	14707.6880944514
CRUK0063_TH_LU09	6	53778866	57244672	1.02338432291192	0.969102161160307	TRUE	FALSE	FALSE	FALSE	FALSE	9716.91068656428	0.0706232292818863	15935.4901162902
CRUK0063_TH_LU09	6	57244673	57246784	1	1	FALSE	NA	FALSE	FALSE	FALSE	Inf	0	17280
CRUK0063_TH_LU09	6	57246785	57247021	1	1	FALSE	NA	FALSE	FALSE	FALSE	Inf	NA	15601.3714285714
CRUK0063_TH_LU09	6	57247022	57254803	1	1	FALSE	NA	FALSE	FALSE	FALSE	Inf	0	17280
CRUK0063_TH_LU09	6	57254804	57254954	1	1	FALSE	NA	FALSE	FALSE	FALSE	Inf	0	17280
CRUK0063_TH_LU09	6	57254955	57398081	1.78213912655646	0	TRUE	FALSE	FALSE	FALSE	FALSE	6412.49342535221	NA	13512.96
CRUK0063_TH_LU09	6	57398082	57457959	1	1	FALSE	NA	FALSE	FALSE	FALSE	Inf	NA	13512.96
CRUK0063_TH_LU09	6	57457960	58287640	1	1	FALSE	NA	FALSE	FALSE	FALSE	Inf	NA	17280
CRUK0063_TH_LU09	6	62390771	66005856	1.06945796201879	0.499088219792141	TRUE	FALSE	FALSE	FALSE	FALSE	1038.93858460293	0.802841810315344	10105.6946147858
CRUK0063_TH_LU09	6	66005857	69685026	1.70805552988998	0	TRUE	FALSE	FALSE	FALSE	FALSE	4026.89633369308	1.05094528721587	5307.8372136616
CRUK0063_TH_LU09	6	69685027	70428910	1.50797078056334	1.9272940715485	TRUE	FALSE	FALSE	FALSE	FALSE	13868.7093843982	NA	3491.14903079301
CRUK0063_TH_LU09	6	70428911	70447836	1	1	FALSE	NA	FALSE	FALSE	FALSE	Inf	0	17280
CRUK0063_TH_LU09	6	70447837	70448032	1	1	FALSE	NA	FALSE	FALSE	FALSE	Inf	0	17280
CRUK0063_TH_LU09	6	70448033	70951726	0.8802563001722	1.67897101033363	TRUE	FALSE	FALSE	FALSE	FALSE	595.358848042064	-0.966965455519582	3479.2433346673
CRUK0063_TH_LU09	6	70951727	70976456	1	1	FALSE	NA	FALSE	FALSE	FALSE	Inf	NA	17280
CRUK0063_TH_LU09	6	70976457	74110029	1.05049456759094	1.1485513707917	TRUE	FALSE	FALSE	FALSE	FALSE	15017.4585876333	-0.16762950738499	16925.3564530963
CRUK0063_TH_LU09	6	74110030	74114539	1	1	FALSE	NA	FALSE	FALSE	FALSE	Inf	0	17280
CRUK0063_TH_LU09	6	74114540	74134973	1	1	FALSE	NA	FALSE	FALSE	FALSE	Inf	0	17280
CRUK0063_TH_LU09	6	74134974	74161761	1	1	FALSE	NA	FALSE	FALSE	FALSE	Inf	0	17280
CRUK0063_TH_LU09	6	74161762	76751564	1.12475515765133	1.09321609653636	TRUE	FALSE	FALSE	FALSE	FALSE	9963.86446084598	0.0505704849269011	11582.1903037396
CRUK0063_TH_LU09	6	76751565	99828206	1.17085725968149	1.04681416612019	TRUE	FALSE	FALSE	FALSE	FALSE	12144.224287978	0.13032076388628	16665.0643074859
CRUK0063_TH_LU09	6	99828207	99848700	1	1	FALSE	NA	FALSE	FALSE	FALSE	Inf	0	17280
CRUK0063_TH_LU09	6	99848701	109954354	1.05162591006381	0.95935663625577	TRUE	FALSE	FALSE	FALSE	FALSE	12626.4861051906	0.111061577716531	13336.2173646998
CRUK0063_TH_LU09	6	109954355	116325141	1.11571273966999	1.13326542669255	TRUE	FALSE	FALSE	FALSE	FALSE	16537.2603568035	-0.029595224472025	8832.90792824054
CRUK0063_TH_LU09	6	116325142	139167750	1.23544038706292	2.09006116081541	TRUE	TRUE	TRUE	TRUE	FALSE	6.04085355731473e-10	-0.992510196379935	16647.274589842
CRUK0063_TH_LU09	6	139167751	142397157	2.18763536617041	1.15943763446537	TRUE	FALSE	FALSE	FALSE	FALSE	17280	NA	17280
CRUK0063_TH_LU09	6	142397158	145948497	2.2496125060771	0.375853737217586	TRUE	FALSE	FALSE	FALSE	FALSE	89.9380202701619	1.73689909780063	7990.95342153937
CRUK0063_TH_LU09	6	145948498	151670000	2.31866628784152	0	TRUE	TRUE	TRUE	FALSE	FALSE	1.0103093585159e-06	2.23562351192996	1671.77520938294
CRUK0063_TH_LU09	6	151670001	151670085	2	0	FALSE	NA	FALSE	FALSE	FALSE	Inf	0	17280
CRUK0063_TH_LU09	6	151670086	151672470	2	0	FALSE	NA	FALSE	FALSE	FALSE	Inf	NA	4150.68061020787
CRUK0063_TH_LU09	6	151672471	158994577	2.21126758623268	0.275418037320872	TRUE	TRUE	TRUE	FALSE	FALSE	2.9738877184104e-12	3.26332939151979	14149.5083420262
CRUK0063_TH_LU09	6	158994578	160241439	2.29236683785568	0.378431786021806	TRUE	TRUE	TRUE	FALSE	FALSE	0.0409660762529851	3.03203253212034	16762.9714867088
CRUK0063_TH_LU09	6	160241440	168479562	2.35907571506727	0.110029608763879	TRUE	TRUE	TRUE	FALSE	FALSE	1.61144378551654e-11	3.42366747198938	433.513150417527
CRUK0063_TH_LU09	6	168479563	168482141	2	0	FALSE	NA	FALSE	FALSE	FALSE	Inf	NA	17280
CRUK0063_TH_LU09	6	168482142	168694496	2	0	FALSE	NA	FALSE	FALSE	FALSE	Inf	0	17280
CRUK0063_TH_LU09	6	168694497	168694787	2	0	FALSE	NA	FALSE	FALSE	FALSE	Inf	0	17280
CRUK0063_TH_LU09	6	168694788	168709384	1.83764505800474	0.580742364759928	TRUE	FALSE	FALSE	FALSE	FALSE	4991.23065046726	NA	9252.97619001716
CRUK0063_TH_LU09	6	168709385	170592057	2.47018500359751	0.656212739323148	TRUE	FALSE	FALSE	FALSE	FALSE	0.713632161266277	2.70777457596089	15555.5444720582
